image_path,text
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/592.jpg,"[ D , a ] = 0 , \qquad [ D , d ] = 0 , \qquad \{ D , b \} = 0 , \qquad \{ D , c \} = 0 ."
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/593.jpg,S _ { \rho } = \left( \begin{array} { c c } { - 1 } & { - n } \\ { 0 } & { - 1 } \\ \end{array} \right) .
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/594.jpg,\frac { \partial ( \eta ) } { \partial ( x ) } = \kappa ^ { n + 1 }
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/595.jpg,( \triangle q ) ^ { 2 } ( \triangle p ) ^ { 2 } = \frac { \hbar ^ { 2 } } { 4 } + \frac { B ^ { 2 } ( t ) } { A ^ { 2 } ( t ) \xi ^ { 4 } ( t ) } = \frac { \hbar ^ { 2 } } { 4 } \frac { A ( t ) C ( t ) } { \kappa } .
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/596.jpg,"\iota ( \phi ) ( u ) = \langle \vartheta ( u + \cdot ) \vartheta ( u - \cdot ) , \phi \rangle ."
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/597.jpg,"\Omega = G ^ { - 1 } d G = i \Omega ^ { a } P _ { a } + i \Omega _ { a } ^ { b } P _ { b } ^ { a } + i \Omega _ { a _ { 1 } a _ { 2 } } ^ { b } P _ { b } ^ { a _ { 1 } a _ { 2 } } + . . . ,"
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/598.jpg,"\Delta _ { B C _ { n } } = \Delta _ { L } \cup \Delta \cup \Delta _ { S } ,"
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/599.jpg,\chi _ { 0 } = \left( \frac { \l } { 2 \mu } \right) ^ { 1 / 2 } a .
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/600.jpg,"S = { \frac { A } { 4 } } \sim \left( Z ( q ) \right) ^ { 3 / 2 } \ ,"
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/601.jpg,"a ^ { \prime } = \frac { 2 R _ { g } ^ { 2 } W ( 1 - f ^ { 2 } ) \exp ( - 4 \Phi ) } { \Delta \sigma } + a _ { 1 } ,"
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/602.jpg,"r _ { \delta } ( x ) = x / ( x + \delta ) \quad ,"
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/603.jpg,{ \cal L } _ { \phi } = \int _ { \Sigma } Q ^ { 2 } ( { \cal T } ) \partial \varphi { \overline { \partial } \varphi } + \int _ { \Sigma } R ^ { ( 2 ) } Q ^ { 2 } ( { \cal T } ) \varphi + \dots
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/604.jpg,"i \overline { { \psi } } \gamma ^ { \mu } \psi \longleftrightarrow - \frac { 1 } { \sqrt { \pi } } \epsilon ^ { \mu \nu } \partial _ { \nu } \Lambda , i \overline { { \psi } } \gamma ^ { \mu } \gamma _ { 3 } \psi \longleftrightarrow \frac { 1 } { \sqrt { \pi } } \partial ^ { \mu } \Lambda ."
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/605.jpg,"{ \tilde { \Psi } } _ { L } \rightarrow \exp ( \frac { 1 } { 2 } \alpha ( x ) ) { \tilde { \Psi } } _ { L } , \qquad { \tilde { \overline { \Psi } } } _ { L } \rightarrow \exp ( \frac { 1 } { 2 } \alpha ( x ) ) { \tilde { \overline { \Psi } } } _ { L } ."
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/606.jpg,S = \pi \prod _ { i = 1 } ^ { n } q _ { i } ^ { 2 / n } = \pi \prod _ { i = 1 } ^ { n } | \hat { q } _ { i } | ^ { 2 / n } .
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/607.jpg,A _ { \mu } \equiv \vec { A } _ { \mu } \cdot \vec { T } \equiv \sum _ { a } A _ { \mu } ^ { a } T ^ { a }
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/608.jpg,"\mathrm { d i m . } { \cal M } ( \Sigma , \omega ) = \mathrm { d i m . } { \cal M } ( \Sigma ) + \mathrm { d i m . } { \cal M } ( \omega ) , { } \mathrm { d i m . } { \cal M } ( \omega ) = b _ { 1 } ( K ^ { \ast } ) ."
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/609.jpg,"\Lambda _ { 4 } = f ^ { \prime } f | _ { x _ { L } ^ { 5 } } ^ { x _ { R } ^ { 5 } } + \langle \Lambda _ { 4 } ( x ^ { 5 } ) \rangle ,"
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/610.jpg,\Phi _ { \sigma } ( \varepsilon _ { \sigma } ) = \frac { \omega _ { \sigma } } { d ( \sigma ) } { \bf 1 }
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/611.jpg,"\gamma _ { 1 , 1 } ^ { 6 } = 7 2 0 , \gamma _ { 2 , 1 } ^ { 6 } = 6 9 8 4 , \gamma _ { 3 , 1 } ^ { 6 } = 2 3 3 2 8 , \gamma _ { 4 , 1 } ^ { 6 } = 3 9 6 7 2 , \gamma _ { 5 , 1 } ^ { 6 } = 4 5 9 3 6 \nonumber"
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/612.jpg,\frac { 1 } { g ( v ) ^ { 2 } } = \frac { L _ { 6 } ( v ) } { g _ { s } l _ { s } } \ \sim \ \log | v | \ .
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/613.jpg,f _ { m } ^ { \mu } = \int f ^ { \mu } ( \kappa ) v _ { m } ( \kappa ) d \kappa .
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/614.jpg,A ( \lambda ) = 2 ^ { - \frac { \mu } { 2 } } \left( \sqrt { 2 \theta _ { 1 } } \lambda \right) ^ { 2 \mu }
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/615.jpg,"\tilde { W } [ \rho , G _ { 0 0 } ] = - \sum _ { j } \frac { c _ { j } } { 2 } \mathrm { T r } \ln \left( \frac { \tilde { \mathcal { O } } + \rho M _ { j } ^ { 2 } } { \tilde { \mathcal { O } } } \right) ,"
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/616.jpg,"{ \chi _ { A } = \psi _ { 9 } + \Gamma ^ { 9 } \Gamma ^ { 1 1 } \psi _ { 1 1 } , }"
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/617.jpg,"P _ { \alpha } ( t ) = P _ { \alpha } ( 0 ) = \int \varepsilon _ { k } k _ { \alpha } b _ { A } ^ { \ast } ( K ) b _ { A } ( K ) d K + O _ { 3 , 3 } , \qquad \alpha = 1 , 2 , 3"
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/618.jpg,t r \{ \gamma _ { 5 } f ( \frac { ( \gamma _ { 5 } D ) ^ { 2 } } { M ^ { 2 } } ) \} \sim ( \frac { 1 } { a } ) ^ { 4 } f ( \frac { 1 } { ( a M ) ^ { 2 } } ) \rightarrow 0
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/619.jpg,"S _ { 1 } ^ { T D } = \beta \left. { \frac { \partial { W _ { 1 } ( \beta , r _ { B } ) } } { \partial \beta } } \right| _ { r _ { B } } - W _ { 1 } ( \beta , r _ { B } ) ,"
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/620.jpg,"V ( R ) = M _ { 0 } ^ { 2 } R + ( D - 2 ) ( E _ { C } ^ { ( 1 ) } + E _ { C } ^ { ( 2 ) } ) ,"
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/621.jpg,"d s _ { 7 } ^ { 2 } = G _ { m n } ( x , y ) d y ^ { m } d y ^ { n } = \sqrt { \Delta ( r , \theta ) a ( r ) } b ( r ) ^ { 2 } L ^ { 2 } d s _ { E L ( 7 ) } ^ { 2 } ( a ( r ) , b ( r ) ) ."
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/622.jpg,"K e ( q , h ; z ) = \frac { k ( q , h ) } { k ( - q , - h ) } K e ( - q , - h ; - z ) , \frac { k ( q , h ) } { k ( - q , - h ) } = e ^ { i \frac { \pi } { 2 } ( q + 1 ) }"
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/623.jpg,"c _ { 1 } ( t ) = \frac { 1 } { \sqrt { 1 - { \dot { \rho } } ^ { 2 } ( t ) } } \left( - \frac { 1 } { \rho ( t ) } + \frac { 1 } { 2 } \: \frac { { \ddot { \rho } } ( t ) } { 1 - { \dot { \rho } } ^ { 2 } ( t ) } \right) ,"
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/624.jpg,"\psi = e ^ { - i k r \cos ( \theta ^ { \prime } - \theta ) - i \alpha ( \theta ^ { \prime } - \theta ) } + \displaystyle \frac { e ^ { i k r } } { \sqrt { r } } f ( \theta ^ { \prime } - \theta ) ,"
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/625.jpg,"\rho = \frac { \alpha ^ { 2 } \beta M ^ { 2 } } { 3 2 \pi ^ { 2 } r ^ { 4 } } ,"
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/626.jpg,"S [ x , \xi ] = \int _ { 0 } ^ { T } d \tau ( - \frac { 1 } { 2 } \dot { x } ^ { 2 } + i \xi \dot { \xi } - i e F _ { \mu \nu } \xi ^ { \mu } \xi ^ { \nu } - \frac { 1 } { T } \dot { x } \xi \chi ) - i \xi ( 0 ) \xi ( T ) ."
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/627.jpg,"i \hbar \frac { d \psi ( t ) } { d t } = \left( H - i { \bf 1 } \Gamma \right) \psi ( t ) , H ^ { \dagger } = H ,"
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/628.jpg,"\frac { ( \eta \cdot \zeta ) D _ { 5 } } { 2 P _ { + } } \chi _ { \eta } + \kappa _ { 5 } \frac { ( \eta \cdot \zeta ) ^ { 2 } } { 2 P _ { + } } B = 0 ,"
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/629.jpg,"S [ H \ , B ] = \int d ^ { 4 } x \left[ { \frac { 1 } { 1 2 } } H _ { \lambda \mu \nu } H ^ { \lambda \mu \nu } - { \frac { 1 } { 6 } } H ^ { \lambda \mu \nu } \partial _ { [ \lambda } B _ { \mu \nu ] } + { \frac { m ^ { 2 } } { 4 } } B _ { \mu \nu } B ^ { \mu \nu } \right]"
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/630.jpg,\biggl ( \frac { S } { \Lambda ^ { 3 } } \biggr ) ^ { \frac { 2 N _ { c } - N _ { f } } { N _ { f } } } - \biggl ( \frac { S } { \Lambda ^ { 3 } } \biggr ) ^ { \frac { N _ { c } - N _ { f } } { N _ { f } } } + \frac { \Lambda ^ { 3 } } { m ^ { 2 } } = 0 .
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/631.jpg,"\left[ m \varphi _ { k } ( x ) , E _ { n } ^ { * } ( x ^ { \prime } ) \right] _ { t = t ^ { \prime } } = i \delta _ { k n } \delta ( \mathbf { x } - \mathbf { x } ^ { \prime } ) ,"
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/632.jpg,"\{ K ^ { a } ( x ) - i \partial _ { x } ^ { \mu } \frac \delta { \delta u ^ { a \mu } ( x ) } \} Z [ J _ { \mu } ^ { a } , \cdots , \zeta ] = 0"
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/633.jpg,M _ { 1 } = - { \frac { 1 } { 4 \pi } } \int d ^ { 2 } x \left\lbrace { \frac { ( a - 1 ) } { 2 } } \partial _ { \mu } \theta \partial ^ { \mu } \theta + \theta \left\lbrack ( a - 1 ) \partial _ { \mu } A ^ { \mu } + \epsilon ^ { \mu \nu } \partial _ { \mu } A _ { \nu } \right\rbrack \right\rbrace
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/634.jpg,"\frac { 1 } { q ^ { + } } = \frac { 2 q ^ { - } } { q ^ { 2 } + \hat { q } ^ { 2 } } ,"
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/635.jpg,"A _ { \alpha } ^ { \mu } : = \overline { { L } } _ { \alpha } ^ { i } L _ { i } ^ { \mu } = - \overline { { L } } _ { \alpha } ^ { a } L _ { a } ^ { \mu } ,"
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/636.jpg,\epsilon ^ { m n } \displaystyle \frac { \partial } { \partial x _ { m } } \left[ L _ { j k } ^ { n } \frac { \partial ^ { 2 } W } { \partial x _ { j } \partial x ^ { l } } + M _ { j l } ^ { n } \frac { \partial ^ { 2 } W } { \partial x ^ { k } \partial _ { j } } + \frac { i } { 2 } H ^ { n j } \frac { \partial ^ { 3 } W } { \partial x ^ { j } \partial x ^ { k } \partial x ^ { l } } \right] = 0
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/637.jpg,\partial _ { a } ( e ^ { - 2 \phi } ) = - \frac { 1 } { 2 } { H _ { a b } } ^ { b } .
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/638.jpg,"\phi _ { \eta } ( q _ { z } , q _ { 0 } ) = \left( { \frac { 1 } { \pi } } \right) ^ { 1 / 2 } \exp \left\{ - { \frac { 1 } { 2 } } \left( e ^ { - 2 \eta } q _ { u } ^ { 2 } + e ^ { 2 \eta } q _ { v } ^ { 2 } \right) \right\} ."
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/639.jpg,a _ { k } \Phi _ { \eta } = \sqrt { k \eta _ { k } } \Phi _ { \eta - e _ { k } } \mathrm { u n d } a _ { - k } \Phi _ { \eta } = \sqrt { k ( \eta _ { k } + 1 ) } \Phi _ { \eta + e _ { k } }
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/640.jpg,\xi _ { 2 } - \xi _ { 1 } = \xi _ { 4 } - \xi _ { 3 } .
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/641.jpg,"\delta _ { \epsilon } \phi ^ { i } = \epsilon ^ { \alpha } R _ { \alpha } ^ { \ i } ,"
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/642.jpg,"H _ { \ell } = \frac { \phi ^ { 2 } } { 2 } 2 n = n ( 2 \pi N ) ^ { 2 } ,"
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/643.jpg,\langle \Omega \rangle \sim \sum _ { m = 0 } ^ { \infty } a ^ { - m \gamma } \omega _ { m } ( z )
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/644.jpg,"\int _ { 0 } ^ { \infty } d s \sin s f ( s / z , y ) = \sum _ { k = 0 } ^ { \infty } \int _ { - \pi } ^ { \pi } d s ( - \sin s ) f \left( \frac { \pi ( 2 k + 1 ) + s } z , y \right) ."
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/645.jpg,"M _ { A D M } = { \frac { \Omega _ { 8 - p } } { 2 \kappa _ { 1 0 } ^ { 2 } } } ( 7 - p ) R _ { p } ^ { 7 - p } { \mathrm { V o l } } _ { p } \quad ,"
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/646.jpg,\delta ^ { m } ( \vec { x } ) = \alpha _ { m } ^ { - 1 } \delta ( | \vec { x } | ^ { 2 } ) | \vec { x } | ^ { 2 - m } .
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/647.jpg,Y _ { \kappa \lambda \mu } = Y _ { \kappa \lambda \mu } ( \Omega ) \equiv e ^ { - 3 \Omega } b _ { \kappa } ^ { \alpha } b _ { \lambda } ^ { \beta } b _ { \mu } ^ { \gamma } H _ { \alpha \beta \gamma } .
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/648.jpg,"e ^ { 2 \pi i \alpha _ { j } } \neq 1 ,"
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/649.jpg,"V _ { c } ^ { \prime } ( x ) = \frac { 1 } { T _ { c } } ( x ^ { 3 } - 4 c _ { 1 } x ^ { 2 } + 2 c _ { 2 } x + 8 c _ { 1 } ) , \quad T _ { c } = 1 + 4 c _ { 1 } ^ { 2 } ; \qquad V _ { c } ( 0 ) = 0 ,"
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/650.jpg,"\widetilde { v } ( q ) = \widetilde { v } ( 0 ) - \alpha q ^ { 2 } ,"
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/651.jpg,"p = - q + f + \frac { 1 } { 4 } \log 3 , \qquad \qquad x = 3 q + 2 f - \frac { 1 } { 4 } \log 1 2 ."
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/652.jpg,\langle r _ { > } \rangle \sim \sum _ { n = 1 } ^ { \infty } \frac { 1 } { n } \langle N _ { n } \rangle .
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/653.jpg,\sqrt { - G } { \cal R } _ { G } = \sqrt { - g } { \cal C } ^ { \frac { 3 } { 2 } } \left[ { \cal R } _ { g } - 4 { \frac { { \cal C } ^ { \prime \prime } } { \cal C } } + \left( { \frac { { \cal C } ^ { \prime } } { \cal C } } \right) ^ { 2 } \right] .
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/654.jpg,"\begin{array} { c c c } { \phi _ { 1 } = 3 D A _ { 1 } = 3 D A _ { 2 } = 3 D 0 } & { , } & { \phi _ { 2 } ( x ) = 3 D \phi _ { 2 } ( x _ { 3 } , x _ { 4 } = ) } \\ { A _ { 3 } ( x ) = 3 D A _ { 3 } ( x _ { 3 } , x _ { 4 } ) } & { ; } & { A _ { 4 } ( x ) = 3 D A _ { 4 } ( x _ { 3 } , x _ { 4 } ) } \\ \end{array}"
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/655.jpg,\mathcal { A } ^ { S O ( 3 ) } \equiv \left( \begin{array} { c c } { \mathcal { A } _ { i } \frac { \sigma _ { i } } { 2 } } & { 0 } \\ { 0 } & { \mathcal { A } _ { i } \frac { \sigma _ { i } } { 2 } } \\ \end{array} \right) .
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/656.jpg,"S _ { i n t } = 2 \pi \sigma ^ { i j k } \int \sqrt { G } d z d ^ { d } p d ^ { d } q d ^ { d } k \delta ( p + q + k ) \phi _ { i } ( p , z ) \phi _ { j } ( q , z ) \phi _ { k } ( k , z )"
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/657.jpg,m u _ { + } ^ { + } { u _ { + } ^ { + } } ^ { \dagger } \gamma ^ { 4 } = \frac { 1 } { 2 } [ m \cdot 1 - m \sinh { ( w ) } n ^ { i } \gamma ^ { i } + m \cosh { ( w ) } \gamma ^ { 4 } ] + \hspace { 4 c m }
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/658.jpg,"\frac { A } { 2 \pi } \int d ^ { 2 } x \epsilon ^ { \mu \nu } \partial _ { \mu } \omega _ { \nu } + \frac { B } { 2 \pi } \int d ^ { 2 } x \epsilon ^ { \mu \nu } \partial _ { \mu } a _ { \nu } = ( 2 - 2 g ) A + \frac { B V } { 2 \pi } = N ,"
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/659.jpg,S = { \cal C S } \left( \frac { C + A } { 2 } \right) - { \cal C S } \left( \frac { C - A } { 2 } \right) .
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/660.jpg,m _ { 0 } \equiv \left| H _ { 0 } \right| = N \frac { V ^ { ( N ) } } { \overline { { V } } _ { 0 } ^ { ( N - 1 ) } } = \left( \prod _ { i = 1 } ^ { N } m _ { i } \right) \sqrt { \frac { D ^ { ( N ) } } { \Lambda ^ { ( N ) } } } .
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/661.jpg,"\tilde { T } _ { \mu \nu } ( k ) = \left( \frac { k _ { \mu } k _ { \nu } } { k ^ { 2 } } - g _ { \mu \nu } \right) \Pi ( k ^ { 2 } ) - \frac { 1 } { 2 \pi } g _ { \mu \nu } ,"
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/662.jpg,{ \cal L } ^ { ( 3 - + ) } = - \alpha \{ \partial ^ { * 2 } ( { \cal A } _ { -- } - i \partial _ { - } { \cal A } _ { - } ^ { \prime } ) h + \mathrm { c . c . } \} { \cal A } _ { + + } .
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/663.jpg,{ \cal P } _ { n } \approx \frac { \left[ 2 \sqrt { T ^ { 2 } - 4 d } + 4 d - 1 \right] ^ { n + \frac 1 2 } + ( - 1 ) ^ { n } \left[ 2 \sqrt { T ^ { 2 } - 4 d } - 4 d + 1 \right] ^ { n + \frac 1 2 } } { \sqrt { \pi n } ( 1 + 2 T + 4 d ) ^ { n + \frac 1 2 } \left( T ^ { 2 } - 4 d \right) ^ { \frac 1 4 } } .
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/664.jpg,"\int _ { 0 } ^ { \infty } d p p ^ { 2 } \left[ \hat { \Pi } ( p ^ { 2 } ) - \frac { e ^ { 2 } } { 8 p } \right] = 0 ,"
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/665.jpg,"\left( d , c \right) = \left( 1 0 , 0 \right) , \left( 9 , 1 \right) , \left( 8 , 2 \right) , \left( 6 , 4 \right)"
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/666.jpg,p _ { e f f } ( \phi ) = \frac { 1 } { 4 } \left( 1 + \frac { b _ { k } } { b _ { g } } \right) \dot { \phi } ^ { 2 } - \frac { \Delta ^ { 2 } } { 1 6 b _ { g } M ^ { 4 } } \dot { \phi } ^ { 4 } e ^ { 2 \alpha \phi / M _ { p } } - \frac { M ^ { 4 } } { 4 b _ { g } } e ^ { - 2 \alpha \phi / M _ { p } }
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/667.jpg,\Big [ { \frac { M \omega _ { D } } { 2 } } \Big ( - 1 + { \sqrt { 1 + { \frac { ( D - 1 ) Q ^ { 2 } } { 2 ( D - 2 ) M ^ { 2 } } } } } \Big ) \Big ] ^ { \frac { 1 } { D - 2 } } \le a \le \infty .
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/668.jpg,"\Gamma d ^ { p + 1 } \xi = - e ^ { - \phi } { \cal L } _ { D B I } ^ { - 1 } e ^ { \cal F } \wedge X | _ { v o l } , \qquad X = \oplus _ { n } \Gamma _ { ( 2 n ) } K ^ { n } I ,"
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/669.jpg,"f \star g = \exp \Bigg [ \hbar \Bigg ( \frac { \partial } { \partial q } \frac { \partial } { \partial \tilde { p } } - \frac { \partial } { \partial p } \frac { \partial } { \partial \tilde { q } } \Bigg ) \Bigg ] f ( { \bf x } ) g ( { \bf \tilde { x } } ) \vert _ { { \bf x } = { \bf \tilde { x } } } ,"
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/670.jpg,"d e g ( J ^ { + } ( n ) ) = + 1 \ , \ d e g ( J ^ { 0 } ( n ) , J _ { 1 } ^ { 0 } ( n ) , K ) = 0 \ , \ d e g ( J ^ { - } ( n ) ) = - 1 ,"
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/671.jpg,"\hat { E } ( x ) | 0 \rangle = 0 , \quad \hat { \Pi } _ { i } ( x , y ) | 0 \rangle = 0 , \quad i = 1 , 2 , 3 ."
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/672.jpg,"r _ { i } ^ { 2 } = r _ { 0 } ^ { 2 } \sinh ^ { 2 } \alpha _ { i } = \sqrt { Q _ { i } ^ { 2 } + { \frac { r _ { 0 } ^ { 4 } } { 4 } } } - { \frac { r _ { 0 } ^ { 2 } } { 2 } } , i = 1 , 5 , K ."
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/673.jpg,"\tilde { R } ( \tilde { \rho } ) \mid 0 \rangle = R ( \rho ) \mid 0 \rangle , \langle 0 \mid \tilde { R } ( \tilde { \rho } ) = \langle 0 \mid R ( \rho ) ."
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/674.jpg,"n _ { \alpha , \beta } = - n _ { - \alpha , - \beta } ."
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/675.jpg,"r = 1 , \quad n = 3 , \quad b - a = 4 , \quad \lambda = \frac { 3 } { 2 } ."
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/676.jpg,"G _ { F } ( k _ { 1 , } k _ { 2 } , . . . , k _ { n } ) = Z _ { F } ^ { \frac n 2 } G _ { R } ( k _ { 1 , } k _ { 2 } , . . . , k _ { n } )"
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/677.jpg,"\frac { \mathrm { d } A _ { 1 } } { \mathrm { d } t } = \{ A _ { 1 } , A _ { 0 } \} ."
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/678.jpg,"\left[ \frac { \partial ^ { 2 } } { \partial t ^ { 2 } } - \vec { \nabla } ^ { 2 } + m ^ { 2 } \right] \hat { \phi } ( x ^ { \mu } ) = 0 \ ,"
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/679.jpg,i \left< \bar { A } _ { \mu } ^ { i } \bar { A } _ { \nu } ^ { j } \tilde { \bar { C } } ^ { a } \tilde { C } ^ { b } \right> _ { \mathrm { b a r e } } = - 2 g ^ { 2 } f ^ { a i c } f ^ { c j b } g _ { \mu \nu } .
/lab/shiyh_lab/12432696/VLM/self-llm/Qwen-VL/LaTeX_OCR/680.jpg,"r _ { H } \approx \frac { 1 } { 1 6 } 3 ^ { 3 / 8 } 2 ^ { 1 / 4 } \left( 3 3 5 1 7 9 7 + ( 1 7 1 ) ( 2 6 5 9 ) \sqrt { 5 7 } \right) ^ { 1 / 8 } A ^ { - 1 / 8 } r _ { 0 } ,"
